class,PAAC1,PAAC2,PAAC3,PAAC4,PAAC5,PAAC6,PAAC7,PAAC8,PAAC9,PAAC10,PAAC11,PAAC12,PAAC13,PAAC14,PAAC15,PAAC16,PAAC17,PAAC18,PAAC19,PAAC20,PAAC21,PAAC22,PAAC23,PAAC24,PAAC25,PAAC26,PAAC27,PAAC28,PAAC29,PAAC30,PAAC31,PAAC32,PAAC33,PAAC34,PAAC35,PAAC36,PAAC37,PAAC38,PAAC39,PAAC40,PAAC41,PAAC42,PAAC43,PAAC44,PAAC45,PAAC46,PAAC47,PAAC48,PAAC49,PAAC50,PAAC51,PAAC52,PAAC53,PAAC54,PAAC55,PAAC56,PAAC57,PAAC58,PAAC59,PAAC60,PAAC61,PAAC62,PAAC63,PAAC64,PAAC65,PAAC66,
0,0.01409859,0.00151056,0.00755282,0.01107746,0.00503521,0.01309155,0.00352465,0.00201408,0.00654577,0.02366549,0.00201408,0.00251761,0.01711972,0.0095669,0.01309155,0.00704929,0.00755282,0.01510563,0.00352465,0.00302113,0.01835903,0.01632124,0.01637822,0.01863647,0.01678785,0.01797767,0.01704612,0.01839529,0.01785721,0.0162805,0.01957031,0.01792692,0.01786705,0.01841393,0.01662517,0.01871085,0.01645721,0.01945174,0.01917303,0.01830804,0.0189775,0.01701402,0.01847729,0.01746695,0.01827924,0.01895455,0.01728871,0.01884346,0.01850578,0.01836314,0.01798824,0.01874958,0.01850073,0.01826139,0.01951974,0.01779161,0.01849497,0.01818291,0.01832662,0.01830958,0.01856969,0.01837981,0.01897595,0.01805664,0.0167458,0.01775267
0,0.01306662,0.00370393,0.01018579,0.0148157,0.00658476,0.01039157,0.00555589,0.00884827,0.00956847,0.02325242,0.00535011,0.0062761,0.0124493,0.00730496,0.00956847,0.01687344,0.01121466,0.010906,0.00195485,0.00339526,0.01767565,0.01855275,0.01696297,0.01664077,0.01832003,0.01788437,0.016612,0.01753231,0.01762005,0.01752756,0.01736141,0.01762963,0.01767374,0.01786718,0.01698925,0.01754113,0.01744914,0.01736077,0.01798731,0.01752205,0.01755483,0.01771134,0.01746179,0.01748413,0.01729163,0.01763057,0.01763058,0.01750931,0.01745761,0.01765352,0.0178152,0.01762025,0.01755025,0.01727192,0.01751276,0.01756546,0.01795934,0.01781518,0.01810021,0.01812423,0.01730605,0.01796348,0.01744668,0.01758112,0.01745282,0.01755307
0,0.01748573,0.0020462,0.00632463,0.0262286,0.00167417,0.0091149,0.00334833,0.00353435,0.01060305,0.0221362,0.00483648,0.00669666,0.00799879,0.02083407,0.01246324,0.01190518,0.00799879,0.00781277,0.00074407,0.00260426,0.01745252,0.01717923,0.01733929,0.01723538,0.01749456,0.01795855,0.01641044,0.01898049,0.01819945,0.01801789,0.01691137,0.01806204,0.01861158,0.01634922,0.01787871,0.01793853,0.01722339,0.01724689,0.01835401,0.01815028,0.01527274,0.01811031,0.01845326,0.01799401,0.01747914,0.01851939,0.01822645,0.01724281,0.01822515,0.01827026,0.01721594,0.01721642,0.01794766,0.01858387,0.01644178,0.01834614,0.01796448,0.01745035,0.01738105,0.01857137,0.01779271,0.01712553,0.0181826,0.01752382,0.01794056,0.01713788
0,0.01073683,0.0013421,0.00984209,0.02192103,0.00313158,0.0125263,0.0013421,0.00581578,0.00984209,0.01655261,0.00313158,0.01207893,0.00715789,0.01923682,0.0138684,0.00939473,0.00581578,0.01297367,0.00044737,0.00223684,0.0170792,0.01707563,0.01815718,0.01779223,0.01855907,0.01829107,0.01679592,0.0177758,0.01800797,0.01614675,0.01700571,0.01667311,0.01822403,0.0170118,0.01675886,0.01851599,0.01796351,0.01799984,0.01763961,0.01942857,0.01567607,0.01679287,0.01862806,0.01763461,0.01758366,0.01876442,0.01969236,0.01788009,0.01734463,0.01764692,0.01876325,0.01718039,0.01759161,0.01930375,0.01772857,0.01740298,0.01861328,0.01893462,0.01874634,0.01843333,0.01992163,0.01714266,0.01606939,0.01816412,0.01875272,0.01731129
0,0.01595248,0.00243718,0.00886249,0.01484467,0.00731155,0.01240748,0.003545,0.00553906,0.01063499,0.01506623,0.00310187,0.00553906,0.01395842,0.00775468,0.01063499,0.0135153,0.00930561,0.01152124,0.00443124,0.00265875,0.01850043,0.01879951,0.01686869,0.01725334,0.01768,0.01815005,0.01710231,0.01864008,0.01858134,0.0175047,0.01729369,0.0180561,0.01783507,0.01812114,0.01771509,0.01795957,0.01783437,0.01737723,0.01783827,0.01714435,0.01825982,0.01791095,0.01803841,0.01783705,0.01774811,0.0182136,0.01773181,0.01848737,0.01690555,0.01795144,0.01847219,0.0174821,0.01788278,0.01777143,0.01776207,0.01712226,0.0176826,0.01892491,0.01728262,0.01743944,0.01863364,0.01745006,0.01806916,0.01724238,0.0188016,0.01761905
0,0.01535089,0.00211736,0.00476407,0.00794012,0.01640958,0.01588024,0.00423473,0.00846946,0.00635209,0.04022993,0.00423473,0.00317605,0.00370539,0.00635209,0.00741078,0.01640958,0.01005748,0.01217485,0.00370539,0.00423473,0.01739491,0.01709641,0.01764005,0.01668216,0.01763321,0.01722004,0.0172034,0.0185902,0.01670168,0.01766133,0.01808153,0.01753693,0.01881226,0.01759385,0.01827263,0.01766658,0.01797671,0.01804188,0.01843904,0.01733061,0.01682791,0.01744226,0.01683051,0.01741102,0.0174804,0.01801042,0.01705815,0.01652082,0.01753814,0.0170572,0.01792492,0.01717375,0.01657913,0.01782879,0.0180893,0.01868654,0.01826285,0.01686038,0.01656738,0.01789583,0.01831162,0.01766545,0.01801817,0.01701162,0.01736143,0.0168011
0,0.0175803,0.00334863,0.00920873,0.0117202,0.00920873,0.0058601,0.00334863,0.00920873,0.01088304,0.02092893,0.0058601,0.0058601,0.00418579,0.01255736,0.00920873,0.01255736,0.00837157,0.01088304,0.00167431,0.00753441,0.01685051,0.01828357,0.01616052,0.0161905,0.0176957,0.01749354,0.01636523,0.01663164,0.01680321,0.01594537,0.01784629,0.01692353,0.01648603,0.016787,0.01818949,0.01778465,0.01917091,0.01937186,0.01853483,0.01638182,0.0188335,0.01875652,0.0164263,0.01784925,0.01868333,0.01742058,0.01741858,0.01907548,0.01999976,0.01776165,0.01663315,0.01877683,0.01811712,0.01753035,0.01876068,0.01883438,0.01983269,0.01646804,0.01681431,0.01920758,0.01972279,0.01814354,0.01781648,0.01919429,0.018133,0.01790487
0,0.01525031,0.00179415,0.00807369,0.01794154,0.011662,0.011662,0.00448538,0.01076492,0.00897077,0.01435323,0.00986784,0.00627954,0.00269123,0.00358831,0.00897077,0.00807369,0.01255908,0.01614738,0.00089708,0.00627954,0.01787743,0.01815302,0.01740607,0.01618049,0.01679338,0.01668908,0.0166029,0.01879969,0.01666778,0.01733357,0.01817041,0.01700436,0.0184201,0.01777505,0.01948776,0.01762327,0.01942759,0.01871644,0.01993588,0.01722212,0.01942276,0.01876075,0.01709108,0.01834852,0.01699838,0.01921449,0.01831009,0.01839639,0.01947022,0.01770656,0.01709646,0.01699962,0.01860371,0.0190796,0.01718075,0.01715442,0.01580796,0.01794101,0.01614904,0.01718284,0.01818229,0.01949034,0.01717478,0.01620553,0.01652919,0.01890435
0,0.00844277,0.00140713,0.00492495,0.01547841,0.00703564,0.01125702,0.00492495,0.00844277,0.00844277,0.01899623,0.00422138,0.00351782,0.00492495,0.01196059,0.01266415,0.0077392,0.00984989,0.01266415,0.00351782,0.00492495,0.01754947,0.01686865,0.01793086,0.01757466,0.01857885,0.01926188,0.01719245,0.01905614,0.01653417,0.0169737,0.01801359,0.01711718,0.01874506,0.01836596,0.02048085,0.01815031,0.01834327,0.0192283,0.0164177,0.0188612,0.01630662,0.01790273,0.01660895,0.01912131,0.01834481,0.01884878,0.01941844,0.01888707,0.01823172,0.01778668,0.01849357,0.0188914,0.0166407,0.01898669,0.01589674,0.01911836,0.01710238,0.0195855,0.01883711,0.01930583,0.0187145,0.01646748,0.01779469,0.01757915,0.02018268,0.01836432
0,0.01007502,0.00232501,0.00852502,0.01550004,0.01085002,0.01162503,0.00387501,0.01007502,0.01317503,0.02247505,0.00465001,0.00387501,0.00620001,0.00232501,0.01085002,0.01162503,0.00775002,0.00775002,0.000775,0.00542501,0.01728721,0.01757653,0.01631558,0.01761464,0.01787568,0.0166527,0.01905854,0.01840221,0.01831036,0.01838936,0.01929629,0.01703092,0.01870614,0.01705659,0.01826861,0.01715228,0.01739244,0.01888076,0.01827385,0.01925254,0.01807577,0.01934804,0.01959549,0.0168971,0.01800087,0.01843848,0.01904373,0.01829402,0.01955497,0.01728702,0.01753238,0.01807808,0.01774105,0.01885545,0.01863568,0.01725842,0.01676762,0.01903806,0.0167958,0.01614993,0.01864859,0.01845844,0.0183123,0.01774025,0.01760245,0.01933136
